"subject" "activity" "feature" "mean" "stdev"
"25" "WALKING_UPSTAIRS" "tBodyGyroJerkMagS" -0.824883302769231 0.0358497554610878
"26" "LAYING" "tBodyGyroJerkMagS" -0.989917354473684 0.0110100737529036
"26" "SITTING" "tBodyGyroJerkMagS" -0.994033207051282 0.00698615722908333
"26" "STANDING" "tBodyGyroJerkMagS" -0.984253792432432 0.0269299137901165
"26" "WALKING" "tBodyGyroJerkMagS" -0.603468672372881 0.0409453379845973
"26" "WALKING_DOWNSTAIRS" "tBodyGyroJerkMagS" -0.463140795 0.0895386311057336
"26" "WALKING_UPSTAIRS" "tBodyGyroJerkMagS" -0.661829656545454 0.0526554827989419
"27" "LAYING" "tBodyGyroJerkMagS" -0.993484313243243 0.00944158950769546
"27" "SITTING" "tBodyGyroJerkMagS" -0.992112829571428 0.0105607893002455
"27" "STANDING" "tBodyGyroJerkMagS" -0.988819784 0.0159463649291937
"27" "WALKING" "tBodyGyroJerkMagS" -0.618718628596491 0.0760336215206291
"27" "WALKING_DOWNSTAIRS" "tBodyGyroJerkMagS" -0.465807533547727 0.191334948255927
"27" "WALKING_UPSTAIRS" "tBodyGyroJerkMagS" -0.724671165490196 0.0521827186507341
"28" "LAYING" "tBodyGyroJerkMagS" -0.96977327725 0.0382802611150618
"28" "SITTING" "tBodyGyroJerkMagS" -0.978441918333333 0.0179623797269603
"28" "STANDING" "tBodyGyroJerkMagS" -0.956266480126582 0.0369067441070935
"28" "WALKING" "tBodyGyroJerkMagS" -0.579861194259259 0.0695172198507352
"28" "WALKING_DOWNSTAIRS" "tBodyGyroJerkMagS" -0.407132335434783 0.137676415438301
"28" "WALKING_UPSTAIRS" "tBodyGyroJerkMagS" -0.670132120784314 0.0486003860908826
"29" "LAYING" "tBodyGyroJerkMagS" -0.997666071594203 0.00265409338802105
"29" "SITTING" "tBodyGyroJerkMagS" -0.994905344 0.00679073493102759
"29" "STANDING" "tBodyGyroJerkMagS" -0.991453632153846 0.00948006346269527
"29" "WALKING" "tBodyGyroJerkMagS" -0.612222937169811 0.0332226346497676
"29" "WALKING_DOWNSTAIRS" "tBodyGyroJerkMagS" -0.59705704875 0.0606324383105502
"29" "WALKING_UPSTAIRS" "tBodyGyroJerkMagS" -0.712846318367347 0.0311080687196224
"30" "LAYING" "tBodyGyroJerkMagS" -0.976177142571429 0.0321367074132503
"30" "SITTING" "tBodyGyroJerkMagS" -0.991280225 0.0147653974715324
"30" "STANDING" "tBodyGyroJerkMagS" -0.955995671864407 0.0829055446073002
"30" "WALKING" "tBodyGyroJerkMagS" -0.546977272307692 0.0581301997086716
"30" "WALKING_DOWNSTAIRS" "tBodyGyroJerkMagS" -0.617662073548387 0.0924658304201327
"30" "WALKING_UPSTAIRS" "tBodyGyroJerkMagS" -0.774439096769231 0.0519395222892789
"1" "LAYING" "fBodyAccXM" -0.9390990524 0.103724512573987
"1" "SITTING" "fBodyAccXM" -0.979641238723404 0.0437360540580442
"1" "STANDING" "fBodyAccXM" -0.995249932641509 0.00409563635523936
"1" "WALKING" "fBodyAccXM" -0.202794306326316 0.0703498138191057
"1" "WALKING_DOWNSTAIRS" "fBodyAccXM" 0.0382291831510204 0.119224727611253
"1" "WALKING_UPSTAIRS" "fBodyAccXM" -0.404321784150943 0.0672873195278271
"2" "LAYING" "fBodyAccXM" -0.976725059791666 0.0365483128536516
"2" "SITTING" "fBodyAccXM" -0.985803840652174 0.0309475070434661
"2" "STANDING" "fBodyAccXM" -0.983946739814815 0.0196760019484958
"2" "WALKING" "fBodyAccXM" -0.346048161016949 0.0550180359033045
"2" "WALKING_DOWNSTAIRS" "fBodyAccXM" 0.112841160325532 0.150124703907452
"2" "WALKING_UPSTAIRS" "fBodyAccXM" -0.266720933270833 0.0959222110220154
"3" "LAYING" "fBodyAccXM" -0.980665609032258 0.0191118930488567
"3" "SITTING" "fBodyAccXM" -0.970154440961538 0.0479078501043653
"3" "STANDING" "fBodyAccXM" -0.960123409508197 0.0427462423041105
"3" "WALKING" "fBodyAccXM" -0.316614011689655 0.114024731081609
"3" "WALKING_DOWNSTAIRS" "fBodyAccXM" -0.0421706943244898 0.178054922638807
"3" "WALKING_UPSTAIRS" "fBodyAccXM" -0.392004211474576 0.0898708449122174
"4" "LAYING" "fBodyAccXM" -0.958802077592592 0.0966270172372338
"4" "SITTING" "fBodyAccXM" -0.9774624984 0.0246994673205566
"4" "STANDING" "fBodyAccXM" -0.973497549642857 0.0389258769938151
"4" "WALKING" "fBodyAccXM" -0.426719449666667 0.0463900331609179
"4" "WALKING_DOWNSTAIRS" "fBodyAccXM" -0.0722392276888889 0.160468548202647
"4" "WALKING_UPSTAIRS" "fBodyAccXM" -0.294488270365385 0.0929737706441489
"5" "LAYING" "fBodyAccXM" -0.968741678461539 0.0570824833884195
"5" "SITTING" "fBodyAccXM" -0.977450812045454 0.0202034935721672
"5" "STANDING" "fBodyAccXM" -0.964500917321429 0.0425014441575019
"5" "WALKING" "fBodyAccXM" -0.287782607410714 0.134142918997005
"5" "WALKING_DOWNSTAIRS" "fBodyAccXM" 0.0984320090212766 0.117916315118878
"5" "WALKING_UPSTAIRS" "fBodyAccXM" -0.161485339978723 0.119358558287393
"6" "LAYING" "fBodyAccXM" -0.939114254210526 0.132713012965206
"6" "SITTING" "fBodyAccXM" -0.975351454727273 0.0221698087350371
"6" "STANDING" "fBodyAccXM" -0.977100287368421 0.0251631001644194
"6" "WALKING" "fBodyAccXM" -0.187934323140351 0.0929827296505198
"6" "WALKING_DOWNSTAIRS" "fBodyAccXM" 0.328308506041667 0.097748222445649
"6" "WALKING_UPSTAIRS" "fBodyAccXM" -0.131075372803922 0.0827568894563118
"7" "LAYING" "fBodyAccXM" -0.953424245576923 0.107049047045074
"7" "SITTING" "fBodyAccXM" -0.972697126875 0.0603515071900104
"7" "STANDING" "fBodyAccXM" -0.976681834339623 0.0182118593843104
"7" "WALKING" "fBodyAccXM" -0.343048405789474 0.089005346242518
"7" "WALKING_DOWNSTAIRS" "fBodyAccXM" 0.0443428315319149 0.186097245971637
"7" "WALKING_UPSTAIRS" "fBodyAccXM" -0.336199426470588 0.089502961852302
"8" "LAYING" "fBodyAccXM" -0.953538563888889 0.100246807657797
"8" "SITTING" "fBodyAccXM" -0.981142909782609 0.0299410982597464
"8" "STANDING" "fBodyAccXM" -0.988219862222222 0.0238683105185974
"8" "WALKING" "fBodyAccXM" -0.247389011875 0.0550462005114299
"8" "WALKING_DOWNSTAIRS" "fBodyAccXM" 0.136590199860526 0.116260157781676
"8" "WALKING_UPSTAIRS" "fBodyAccXM" -0.166411065387805 0.0912198577089123
"9" "LAYING" "fBodyAccXM" -0.946865494 0.085306695628826
"9" "SITTING" "fBodyAccXM" -0.959413594 0.057593393009306
"9" "STANDING" "fBodyAccXM" -0.971662692 0.0326221295239925
"9" "WALKING" "fBodyAccXM" -0.294711163653846 0.100189277521931
"9" "WALKING_DOWNSTAIRS" "fBodyAccXM" 0.103128506197619 0.13292368777924
"9" "WALKING_UPSTAIRS" "fBodyAccXM" -0.342735952653061 0.0925429348418367
"10" "LAYING" "fBodyAccXM" -0.96918420862069 0.05816058393542
"10" "SITTING" "fBodyAccXM" -0.984943144259259 0.0239848672269862
"10" "STANDING" "fBodyAccXM" -0.970099814318182 0.0403033509698678
"10" "WALKING" "fBodyAccXM" -0.114190001283019 0.106583757746087
"10" "WALKING_DOWNSTAIRS" "fBodyAccXM" 0.215665273157895 0.113682625496288
"10" "WALKING_UPSTAIRS" "fBodyAccXM" -0.139410790617021 0.0874304868988508
"11" "LAYING" "fBodyAccXM" -0.983801365614035 0.0276111517603816
"11" "SITTING" "fBodyAccXM" -0.981481454339622 0.0175931905804486
"11" "STANDING" "fBodyAccXM" -0.993808050638297 0.00855237969534576
"11" "WALKING" "fBodyAccXM" -0.396533731864407 0.0826645945007933
"11" "WALKING_DOWNSTAIRS" "fBodyAccXM" 0.0351937228130435 0.103325943955746
"11" "WALKING_UPSTAIRS" "fBodyAccXM" -0.355348902222222 0.0779640454230111
"12" "LAYING" "fBodyAccXM" -0.956248487666667 0.0754898336541441
"12" "SITTING" "fBodyAccXM" -0.97966614372549 0.014899636066342
"12" "STANDING" "fBodyAccXM" -0.976469472295082 0.0262266085737444
"12" "WALKING" "fBodyAccXM" -0.05435763951 0.119099193954563
"12" "WALKING_DOWNSTAIRS" "fBodyAccXM" 0.0235049348717391 0.148739873606255
"12" "WALKING_UPSTAIRS" "fBodyAccXM" -0.321447925192308 0.0817930370514696
"13" "LAYING" "fBodyAccXM" -0.974716920483871 0.0441108817991992
"13" "SITTING" "fBodyAccXM" -0.990135477755102 0.0197929956788851
"13" "STANDING" "fBodyAccXM" -0.989425965614035 0.0130457239168289
"13" "WALKING" "fBodyAccXM" -0.335030121052632 0.0717584515315456
"13" "WALKING_DOWNSTAIRS" "fBodyAccXM" -0.0726602663212766 0.165574543265246
"13" "WALKING_UPSTAIRS" "fBodyAccXM" -0.382460736363636 0.0807153775121325
"14" "LAYING" "fBodyAccXM" -0.933936178235294 0.13647345803021
"14" "SITTING" "fBodyAccXM" -0.976456609259259 0.0358239219784958
"14" "STANDING" "fBodyAccXM" -0.9726995625 0.02728293223401
"14" "WALKING" "fBodyAccXM" -0.421498172542373 0.0832846878148556
"14" "WALKING_DOWNSTAIRS" "fBodyAccXM" 0.0212541553977778 0.126808571322903
"14" "WALKING_UPSTAIRS" "fBodyAccXM" -0.323508442240741 0.0871202623093714
"15" "LAYING" "fBodyAccXM" -0.974016176527778 0.037152595779567
"15" "SITTING" "fBodyAccXM" -0.986619609491525 0.0187329532402074
"15" "STANDING" "fBodyAccXM" -0.986724998867925 0.0170048591757682
"15" "WALKING" "fBodyAccXM" -0.31744092037037 0.108176681689497
"15" "WALKING_DOWNSTAIRS" "fBodyAccXM" 0.235309825547619 0.101916625712933
"15" "WALKING_UPSTAIRS" "fBodyAccXM" -0.0746328434375 0.0887185292416704
"16" "LAYING" "fBodyAccXM" -0.980213187428571 0.0264526721292947
"16" "SITTING" "fBodyAccXM" -0.987043828985507 0.0340479652219254
"16" "STANDING" "fBodyAccXM" -0.989427670897435 0.0182356143465451
"16" "WALKING" "fBodyAccXM" -0.394790433529412 0.0579555758233489
"16" "WALKING_DOWNSTAIRS" "fBodyAccXM" 0.0368263528276596 0.0902452227828524
"16" "WALKING_UPSTAIRS" "fBodyAccXM" -0.474984014705882 0.0654356341679938
"17" "LAYING" "fBodyAccXM" -0.974359280140845 0.049240153887755
"17" "SITTING" "fBodyAccXM" -0.9939693815625 0.0105874047091386
"17" "STANDING" "fBodyAccXM" -0.990927533846154 0.0187768547630815
"17" "WALKING" "fBodyAccXM" -0.360991674918033 0.102950911003156
"17" "WALKING_DOWNSTAIRS" "fBodyAccXM" -0.0226239171245652 0.118885262032958
"17" "WALKING_UPSTAIRS" "fBodyAccXM" -0.1397522212625 0.105543356951718
"18" "LAYING" "fBodyAccXM" -0.985179972153846 0.0116952075741462
"18" "SITTING" "fBodyAccXM" -0.993144920175439 0.00618004646109691
"18" "STANDING" "fBodyAccXM" -0.990409919315069 0.00903233991891579
"18" "WALKING" "fBodyAccXM" -0.37147515625 0.0432320651294603
"18" "WALKING_DOWNSTAIRS" "fBodyAccXM" -0.350086793272727 0.0907089647469499
"18" "WALKING_UPSTAIRS" "fBodyAccXM" -0.465097261896552 0.0597056714004254
"19" "LAYING" "fBodyAccXM" -0.97453373 0.0241250863215239
"19" "SITTING" "fBodyAccXM" -0.979238031780822 0.0222604522726984
"19" "STANDING" "fBodyAccXM" -0.987352048356164 0.0135476812993451
"19" "WALKING" "fBodyAccXM" -0.0299815666923077 0.0972541919943288
"19" "WALKING_DOWNSTAIRS" "fBodyAccXM" 0.537012022051282 0.21211150553122
"19" "WALKING_UPSTAIRS" "fBodyAccXM" -0.15687949467775 0.10846368241696
"20" "LAYING" "fBodyAccXM" -0.965728781617647 0.0979029099996857
"20" "SITTING" "fBodyAccXM" -0.981203064242424 0.0252413521082054
"20" "STANDING" "fBodyAccXM" -0.96193272890411 0.0420749709119118
"20" "WALKING" "fBodyAccXM" -0.147404272166667 0.0779370137556179
"20" "WALKING_DOWNSTAIRS" "fBodyAccXM" -0.0343309987555556 0.140716154548132
"20" "WALKING_UPSTAIRS" "fBodyAccXM" -0.140439074776471 0.111904726940263
"21" "LAYING" "fBodyAccXM" -0.968234375555556 0.0559244847962108
"21" "SITTING" "fBodyAccXM" -0.990610228 0.00970657658721443
"21" "STANDING" "fBodyAccXM" -0.978327686179776 0.0311734312328246
"21" "WALKING" "fBodyAccXM" -0.273496158519231 0.0794657120305303
"21" "WALKING_DOWNSTAIRS" "fBodyAccXM" 0.104323529982222 0.123020242807065
"21" "WALKING_UPSTAIRS" "fBodyAccXM" -0.319169340234043 0.104634262111068
"22" "LAYING" "fBodyAccXM" -0.953758542777778 0.0749312790870624
"22" "SITTING" "fBodyAccXM" -0.978505368225806 0.0246128713282484
"22" "STANDING" "fBodyAccXM" -0.980373909206349 0.0332797461778562
"22" "WALKING" "fBodyAccXM" -0.0994928588891304 0.0693721121256993
"22" "WALKING_DOWNSTAIRS" "fBodyAccXM" 0.195348406222222 0.11776047816877
"22" "WALKING_UPSTAIRS" "fBodyAccXM" -0.0553996485285714 0.0820300083026951
"23" "LAYING" "fBodyAccXM" -0.970037238333333 0.044017672260721
"23" "SITTING" "fBodyAccXM" -0.986325670882353 0.015975882014334
"23" "STANDING" "fBodyAccXM" -0.983627197058823 0.0157226288184979
"23" "WALKING" "fBodyAccXM" -0.275404187920339 0.1039471436074
"23" "WALKING_DOWNSTAIRS" "fBodyAccXM" 0.205428216353704 0.154159786041654
"23" "WALKING_UPSTAIRS" "fBodyAccXM" -0.272605689568627 0.0853272125032768
"24" "LAYING" "fBodyAccXM" -0.975893687083333 0.0379668654720253
"24" "SITTING" "fBodyAccXM" -0.989529506764706 0.0090509965668211
"24" "STANDING" "fBodyAccXM" -0.984183633623189 0.0171845608427329
"24" "WALKING" "fBodyAccXM" -0.492419802586207 0.0595325821390858
"24" "WALKING_DOWNSTAIRS" "fBodyAccXM" -0.222324293454545 0.0790699979772062
"24" "WALKING_UPSTAIRS" "fBodyAccXM" -0.395790553898305 0.0623996730295916
"25" "LAYING" "fBodyAccXM" -0.929147371232876 0.0719787763537045
"25" "SITTING" "fBodyAccXM" -0.991405498153846 0.013707583054744
"25" "STANDING" "fBodyAccXM" -0.990093202837838 0.0126804233246342
"25" "WALKING" "fBodyAccXM" -0.609038908918919 0.043143990871202
"25" "WALKING_DOWNSTAIRS" "fBodyAccXM" -0.372245192931034 0.0927137679384877
"25" "WALKING_UPSTAIRS" "fBodyAccXM" -0.521649838769231 0.0718250672888426
"26" "LAYING" "fBodyAccXM" -0.973262289210526 0.0653284616519907
"26" "SITTING" "fBodyAccXM" -0.982579546025641 0.0440785767896254
"26" "STANDING" "fBodyAccXM" -0.991993372297297 0.0110863472796329
"26" "WALKING" "fBodyAccXM" -0.321959549661017 0.0974292959826594
"26" "WALKING_DOWNSTAIRS" "fBodyAccXM" 0.022800096142 0.142962395122538
"26" "WALKING_UPSTAIRS" "fBodyAccXM" -0.242820756127273 0.0786229053934812
"27" "LAYING" "fBodyAccXM" -0.980631846891892 0.0303425233551531
"27" "SITTING" "fBodyAccXM" -0.988682108428572 0.0206255218841499
"27" "STANDING" "fBodyAccXM" -0.990121812250001 0.0137758043224474
"27" "WALKING" "fBodyAccXM" -0.308702374385965 0.0548773392656332
"27" "WALKING_DOWNSTAIRS" "fBodyAccXM" 0.0829831545090909 0.106606194329495
"27" "WALKING_UPSTAIRS" "fBodyAccXM" -0.417607401176471 0.0661140123772883
"28" "LAYING" "fBodyAccXM" -0.9739308675 0.0322113907238817
"28" "SITTING" "fBodyAccXM" -0.979820142638889 0.0189218613428426
"28" "STANDING" "fBodyAccXM" -0.97251980164557 0.0265127832107384
"28" "WALKING" "fBodyAccXM" -0.280062182962963 0.0943705210783111
"28" "WALKING_DOWNSTAIRS" "fBodyAccXM" 0.0890721752173913 0.126716712602473
"28" "WALKING_UPSTAIRS" "fBodyAccXM" -0.266101343372549 0.104183298451487
"29" "LAYING" "fBodyAccXM" -0.986626999275362 0.0236455269559439
"29" "SITTING" "fBodyAccXM" -0.991093963666667 0.0157825789215672
"29" "STANDING" "fBodyAccXM" -0.995024039692308 0.00585995595079004
"29" "WALKING" "fBodyAccXM" -0.135819505761321 0.0742845490346561
"29" "WALKING_DOWNSTAIRS" "fBodyAccXM" 0.110663200244167 0.101748677727057
"29" "WALKING_UPSTAIRS" "fBodyAccXM" -0.109793480008163 0.11709440361113
"30" "LAYING" "fBodyAccXM" -0.974789999285714 0.0301578881357422
"30" "SITTING" "fBodyAccXM" -0.985008785 0.0244334298016126
"30" "STANDING" "fBodyAccXM" -0.972014050847458 0.0329421693819279
"30" "WALKING" "fBodyAccXM" -0.351402910907692 0.10199365695392
"30" "WALKING_DOWNSTAIRS" "fBodyAccXM" -0.106966957087097 0.16380599856834
"30" "WALKING_UPSTAIRS" "fBodyAccXM" -0.420402828153846 0.126507491501145
"1" "LAYING" "fBodyAccYM" -0.86706520518 0.269666136965962
"1" "SITTING" "fBodyAccYM" -0.944084550425532 0.10659545178358
"1" "STANDING" "fBodyAccYM" -0.977070847735849 0.0222654108309828
"1" "WALKING" "fBodyAccYM" 0.0897127264021053 0.10176731951975
"1" "WALKING_DOWNSTAIRS" "fBodyAccYM" 0.00154990783591837 0.170798561087191
"1" "WALKING_UPSTAIRS" "fBodyAccYM" -0.190976720811321 0.11028102344951
"2" "LAYING" "fBodyAccYM" -0.979800877916666 0.0261389278838955
"2" "SITTING" "fBodyAccYM" -0.957343498478261 0.0665444720961307
"2" "STANDING" "fBodyAccYM" -0.959871697407407 0.035667392953124
"2" "WALKING" "fBodyAccYM" -0.0219048103322034 0.113008258454856
"2" "WALKING_DOWNSTAIRS" "fBodyAccYM" 0.278345041765957 0.187696964229544
"2" "WALKING_UPSTAIRS" "fBodyAccYM" 0.00992445881854167 0.134037628195381
"3" "LAYING" "fBodyAccYM" -0.961169982903226 0.0469036246211868
"3" "SITTING" "fBodyAccYM" -0.891907751346154 0.157625235503841
"3" "STANDING" "fBodyAccYM" -0.908075353770492 0.0766089527062467
"3" "WALKING" "fBodyAccYM" -0.0813024353275862 0.113707802952228
"3" "WALKING_DOWNSTAIRS" "fBodyAccYM" -0.00770048300204082 0.192887448172479
"3" "WALKING_UPSTAIRS" "fBodyAccYM" -0.0788094156644068 0.140418637741682
"4" "LAYING" "fBodyAccYM" -0.938883374444444 0.101805263800302
"4" "SITTING" "fBodyAccYM" -0.9057829318 0.139902026027765
"4" "STANDING" "fBodyAccYM" -0.889549205 0.110948978321515
"4" "WALKING" "fBodyAccYM" -0.14939963344 0.0925345503630913
"4" "WALKING_DOWNSTAIRS" "fBodyAccYM" -0.129606639466667 0.180302577242027
"4" "WALKING_UPSTAIRS" "fBodyAccYM" -0.117109161492308 0.127070687436434
"5" "LAYING" "fBodyAccYM" -0.965419520961538 0.0364671432190307
"5" "SITTING" "fBodyAccYM" -0.921434735681818 0.123869936613724
"5" "STANDING" "fBodyAccYM" -0.890796360535715 0.103383907106687
"5" "WALKING" "fBodyAccYM" 0.00946037755178572 0.0896469475130649
"5" "WALKING_DOWNSTAIRS" "fBodyAccYM" 0.0792280694042553 0.195382206847075
"5" "WALKING_UPSTAIRS" "fBodyAccYM" 0.0728903158085106 0.142919872170712
"6" "LAYING" "fBodyAccYM" -0.923706791403509 0.126599647877622
"6" "SITTING" "fBodyAccYM" -0.928264365454546 0.0759243769753442
"6" "STANDING" "fBodyAccYM" -0.930336471754386 0.059139740889116
"6" "WALKING" "fBodyAccYM" 0.140781621991228 0.135715267393561
"6" "WALKING_DOWNSTAIRS" "fBodyAccYM" 0.339771173822917 0.178097380931703
"6" "WALKING_UPSTAIRS" "fBodyAccYM" 0.0978035099588235 0.124900978724594
"7" "LAYING" "fBodyAccYM" -0.942193953846154 0.102525382687952
"7" "SITTING" "fBodyAccYM" -0.93149063375 0.105346634793111
"7" "STANDING" "fBodyAccYM" -0.941883783773585 0.0619392916361113
"7" "WALKING" "fBodyAccYM" -0.0641564202736842 0.1930992642426
"7" "WALKING_DOWNSTAIRS" "fBodyAccYM" -0.145302311446808 0.223912564982395
"7" "WALKING_UPSTAIRS" "fBodyAccYM" -0.381590523137255 0.086399443336875
"8" "LAYING" "fBodyAccYM" -0.951816663703704 0.0997128684539223
"8" "SITTING" "fBodyAccYM" -0.94421971826087 0.135525423985598
"8" "STANDING" "fBodyAccYM" -0.9500491 0.0842910997488215
"8" "WALKING" "fBodyAccYM" 0.316982393333333 0.115084687958534
"8" "WALKING_DOWNSTAIRS" "fBodyAccYM" 0.388412779763158 0.202278799465189
"8" "WALKING_UPSTAIRS" "fBodyAccYM" 0.263431399878049 0.133904359493463
"9" "LAYING" "fBodyAccYM" -0.9343665984 0.0577516954130024
"9" "SITTING" "fBodyAccYM" -0.911683219 0.104627183924522
"9" "STANDING" "fBodyAccYM" -0.944849431777778 0.0778587489056283
"9" "WALKING" "fBodyAccYM" -0.257677616153846 0.079055113031052
"9" "WALKING_DOWNSTAIRS" "fBodyAccYM" -0.183120455428571 0.174858391038282
"9" "WALKING_UPSTAIRS" "fBodyAccYM" -0.405022798163265 0.0696759767220862
"10" "LAYING" "fBodyAccYM" -0.954341849137931 0.0779868373364307
"10" "SITTING" "fBodyAccYM" -0.9404502 0.135431554396949
"10" "STANDING" "fBodyAccYM" -0.923378745227273 0.0695039277130804
"10" "WALKING" "fBodyAccYM" 0.0533911909886792 0.184327500166838
"10" "WALKING_DOWNSTAIRS" "fBodyAccYM" 0.00904660360263158 0.181829520972329
"10" "WALKING_UPSTAIRS" "fBodyAccYM" -0.0390688222212766 0.0977115377178888
"11" "LAYING" "fBodyAccYM" -0.971403935438596 0.0437682842334512
"11" "SITTING" "fBodyAccYM" -0.934503182830189 0.104385762285514
"11" "STANDING" "fBodyAccYM" -0.968703072553191 0.0312566092456735
"11" "WALKING" "fBodyAccYM" -0.0830478435976271 0.127119817923487
"11" "WALKING_DOWNSTAIRS" "fBodyAccYM" 0.0247508134326087 0.134214698438329
"11" "WALKING_UPSTAIRS" "fBodyAccYM" -0.254645206944444 0.091170313858495
"12" "LAYING" "fBodyAccYM" -0.951265971 0.0613677039287787
"12" "SITTING" "fBodyAccYM" -0.942768016862745 0.052896605939455
"12" "STANDING" "fBodyAccYM" -0.932775677704918 0.0585135996734105
"12" "WALKING" "fBodyAccYM" -0.071302455092 0.119214947726844
"12" "WALKING_DOWNSTAIRS" "fBodyAccYM" 0.150510001156522 0.321157421209651
"12" "WALKING_UPSTAIRS" "fBodyAccYM" -0.168341519859615 0.16074263539247
"13" "LAYING" "fBodyAccYM" -0.965843757258065 0.041725189315257
"13" "SITTING" "fBodyAccYM" -0.959673916122449 0.0948483911888835
"13" "STANDING" "fBodyAccYM" -0.959427618245614 0.0456205670669013
"13" "WALKING" "fBodyAccYM" 0.0955150666694737 0.16415335110069
"13" "WALKING_DOWNSTAIRS" "fBodyAccYM" -0.0364535247659575 0.183792019454361
"13" "WALKING_UPSTAIRS" "fBodyAccYM" -0.0636564765818182 0.222647372521777
"14" "LAYING" "fBodyAccYM" -0.930366906078431 0.116916715700314
"14" "SITTING" "fBodyAccYM" -0.932644766111111 0.105530173015042
"14" "STANDING" "fBodyAccYM" -0.942178248333333 0.0512345100743509
"14" "WALKING" "fBodyAccYM" -0.174601844847458 0.0720524359905692
"14" "WALKING_DOWNSTAIRS" "fBodyAccYM" 0.3714824704 0.206344206034303
"14" "WALKING_UPSTAIRS" "fBodyAccYM" 0.0163939234574074 0.130416982845561
"15" "LAYING" "fBodyAccYM" -0.962461124305555 0.0556009390791459
"15" "SITTING" "fBodyAccYM" -0.938926430779661 0.146445634444074
"15" "STANDING" "fBodyAccYM" -0.943348788679245 0.0551348036650148
"15" "WALKING" "fBodyAccYM" 0.111321097159074 0.14982392766918
"15" "WALKING_DOWNSTAIRS" "fBodyAccYM" 0.167518099964286 0.164973147614755
"15" "WALKING_UPSTAIRS" "fBodyAccYM" -0.1019354328 0.0494156087306753
"16" "LAYING" "fBodyAccYM" -0.963635575142857 0.0522133383897406
"16" "SITTING" "fBodyAccYM" -0.961456685507246 0.0749863215395827
"16" "STANDING" "fBodyAccYM" -0.969314015256411 0.0376994673040445
"16" "WALKING" "fBodyAccYM" -0.321500667843137 0.0721212724201466
"16" "WALKING_DOWNSTAIRS" "fBodyAccYM" -0.134598352726809 0.0986193635928647
"16" "WALKING_UPSTAIRS" "fBodyAccYM" -0.268063812745098 0.0879957959185944
"17" "LAYING" "fBodyAccYM" -0.954648102253521 0.0801079984858212
"17" "SITTING" "fBodyAccYM" -0.96992798921875 0.0525110473910951
"17" "STANDING" "fBodyAccYM" -0.974170569487179 0.0461352348741418
"17" "WALKING" "fBodyAccYM" -0.0650267622126229 0.0620058582943172
"17" "WALKING_DOWNSTAIRS" "fBodyAccYM" -0.130272514565217 0.144717102373559
"17" "WALKING_UPSTAIRS" "fBodyAccYM" -0.1175197356 0.109181976058278
"18" "LAYING" "fBodyAccYM" -0.984909884615385 0.00968665889292982
"18" "SITTING" "fBodyAccYM" -0.976538530350877 0.0248511877585822
"18" "STANDING" "fBodyAccYM" -0.961239135479452 0.0282561403969482
"18" "WALKING" "fBodyAccYM" -0.24360627125 0.0763039509111241
"18" "WALKING_DOWNSTAIRS" "fBodyAccYM" -0.309049613818182 0.0875057868176818
"18" "WALKING_UPSTAIRS" "fBodyAccYM" -0.363450742586207 0.0678295827081333
"19" "LAYING" "fBodyAccYM" -0.972798824096386 0.0216549295746603
"19" "SITTING" "fBodyAccYM" -0.960763181917808 0.0478417361398602
"19" "STANDING" "fBodyAccYM" -0.952872872465753 0.046570413210289
"19" "WALKING" "fBodyAccYM" 0.169258575663077 0.11260587932064
"19" "WALKING_DOWNSTAIRS" "fBodyAccYM" 0.494457802230769 0.186933024378411
"19" "WALKING_UPSTAIRS" "fBodyAccYM" 0.111818164225 0.176776788684562
"20" "LAYING" "fBodyAccYM" -0.965595958382353 0.0869884008398886
"20" "SITTING" "fBodyAccYM" -0.945198619242425 0.0843566912542373
"20" "STANDING" "fBodyAccYM" -0.898194212465753 0.0656949006274735
"20" "WALKING" "fBodyAccYM" 0.403465950921569 0.214665627659832
"20" "WALKING_DOWNSTAIRS" "fBodyAccYM" 0.524187686888889 0.176314375739064
"20" "WALKING_UPSTAIRS" "fBodyAccYM" -0.0293832440223529 0.166732589790942
"21" "LAYING" "fBodyAccYM" -0.960069247 0.065435620829746
"21" "SITTING" "fBodyAccYM" -0.968060947058824 0.0433275168889699
"21" "STANDING" "fBodyAccYM" -0.949694904269663 0.0521809928066706
"21" "WALKING" "fBodyAccYM" 0.0338465813711539 0.0863815356249309
"21" "WALKING_DOWNSTAIRS" "fBodyAccYM" 0.181138042506667 0.142495424471152
"21" "WALKING_UPSTAIRS" "fBodyAccYM" 0.0221598658106383 0.144132719703889
"22" "LAYING" "fBodyAccYM" -0.925524703472222 0.129024519421351
"22" "SITTING" "fBodyAccYM" -0.939546007903226 0.100884888435435
"22" "STANDING" "fBodyAccYM" -0.929161387619048 0.0639926114817032
"22" "WALKING" "fBodyAccYM" 0.145367520371739 0.101133977784307
"22" "WALKING_DOWNSTAIRS" "fBodyAccYM" 0.225766560777778 0.0993436531217083
"22" "WALKING_UPSTAIRS" "fBodyAccYM" 0.13068653882619 0.118934337474516
"23" "LAYING" "fBodyAccYM" -0.982072295833333 0.0191535157263601
"23" "SITTING" "fBodyAccYM" -0.953460406470588 0.0781707767433654
"23" "STANDING" "fBodyAccYM" -0.962831825294118 0.0258011731149168
